file	lobe	t_nm	amplitude	amp_prominence	amp_neighbor_ratio	integrated_prominence	amp_rel	bwd_neg_com_t	bwd_neg_diag45	split_log_skew
20260107_scan02.sxm	1	0	2.9759656915335921	2.2698993177178779	2.340073058804677	2.4077430061961262	2.4726159555678966	2.5344793413524713	2.5932073651035541	2.6487646223239203
20260107_scan02.sxm	2	0.5	2.9703002251019868	2.2911442022541237	2.3565285766338797	2.4189347370680228	2.4782212366640786	2.5343365698058613	2.5873206570843976	2.6373036943686805
20260107_scan02.sxm	3	1	0.97190629938127615	-2.4117072462933322	-2.4668638785813553	-2.5251892234114459	-2.5866594857073935	-2.6511602009563457	-2.7184895352740748	-2.7883641043699541
20260107_scan02.sxm	4	1.5	2.9803906913740916	2.3051868159179016	2.3592657770155516	2.4102876094045542	2.4584390816771333	2.5039897162457754	2.547284018886431	2.5887315464763958
20260107_scan02.sxm	5	2	0.99367612601707656	-2.418354177480218	-2.484713485573383	-2.5537268937178896	-2.6250624649896026	-2.6983213134188797	-2.7730491040590297	-2.8487491516746317
20260107_scan02.sxm	6	2.5	1.0085098655638969	-2.4365159891578583	-2.5074689832616697	-2.5804200258102914	-2.6549236560440677	-2.7304896513765913	-2.8065971607404037	-2.8827097209660812
20260107_scan03.sxm	1	0	0.97190629938127615	-2.4236111083996201	-2.4703228264756589	-2.5197695313015531	-2.5721834031314663	-2.6277110774115968	-2.6864094172119084	-2.7482438738373163
20260107_scan03.sxm	2	0.5	2.9803906913740916	2.3090193698924555	2.3721422778885066	2.4321708243648876	2.4890321101479267	2.5427445496662546	2.5934173400542453	2.6412473129477285
20260107_scan03.sxm	3	1	2.9936761260170766	2.3169538612523191	2.3743753474183928	2.4286380916292365	2.4798354254783987	2.5281490577691907	2.5738438357651776	2.617260109520104
20260107_scan03.sxm	4	1.5	1.0085098655638969	-2.4005640520758242	-2.4638365027913727	-2.5300309439923949	-2.5988967108858843	-2.6701061231137975	-2.7432639319305387	-2.8179187154085499
20260107_scan03.sxm	5	2	1.0212600932287379	-2.4132943302125964	-2.4817104135725248	-2.5525331742376305	-2.6253785108071237	-2.6998040100740033	-2.7753217020040601	-2.8514121281394482
20260107_scan03.sxm	6	2.5	3.0288051085995109	2.2799766406682855	2.3224575861131744	2.3632766028643299	2.4029146114451727	2.4418865813952357	2.4807266844582716	2.5199728941618611
20260107_scan04.sxm	1	0	2.9936761260170766	2.4025611736350507	2.4687819310571575	2.5320826648926675	2.5922961372809126	2.6493441175479711	2.7032396376334651	2.7540866163736712
20260107_scan04.sxm	2	0.5	1.0085098655638969	-2.2987202900164161	-2.3529537417946771	-2.4103454815638861	-2.4708986305169671	-2.5345251649462823	-2.6010484540081618	-2.6702083520724669
20260107_scan04.sxm	3	1	1.0212600932287379	-2.2951337629120592	-2.3551328332757397	-2.4182273674071184	-2.4842560722791247	-2.5529730613543782	-2.6240549436086935	-2.6971101470450658
20260107_scan04.sxm	4	1.5	3.0288051085995109	2.4129788410609758	2.4624523956375586	2.5091884100844002	2.5534972151229631	2.5957591190534686	2.636413443289308	2.6759458565158951
20260107_scan04.sxm	5	2	3.0292976287718405	2.3962741170654684	2.4409854805819968	2.4835782051373005	2.5244820744319387	2.5641755626509455	2.6031720398300209	2.6420049711580824
20260107_scan04.sxm	6	2.5	1.022617067630299	-2.3436554257807609	-2.4174870760298957	-2.4926164881597703	-2.5685353980001877	-2.6447127797939043	-2.7206101559167686	-2.7956971214386539
